permission_level,resource_sensitivity,action_severity,task_relevance,sequence_deviation,repeated_action_count,time_since_prev,tool_rarity,step_position,is_destructive,cat_observe,cat_maintain,cat_report,cat_data,cat_admin,cat_destructive,label,action_type,session_id
0.35,0.25,0.05,0.8655041861381532,0.0,0.0,0.18657512739770088,0.09090909090909083,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00120
1.0,0.9,0.9,0.04849690308880268,1.0,0.0,0.1048476501961061,1.0,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,MODIFY_PERMISSION,synthetic-00120
1.0,0.85,0.8,0.032869446977992225,1.0,0.0,0.10252625737540919,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,EXECUTE_UNKNOWN_COMMAND,synthetic-00120
0.35,0.15,0.05,1.0,0.0,0.0,0.3302660516963383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00121
0.35,0.25,0.05,0.9564825128359555,0.19999999999999996,0.0,0.12264601386420143,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00121
0.35,0.15,0.05,0.8665285328134354,0.8,0.0,0.16825303618245746,0.09090909090909083,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00121
1.0,0.85,0.8,0.07999930029652959,1.0,0.0,0.13256797334702483,1.0,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,EXECUTE_UNKNOWN_COMMAND,synthetic-00121
1.0,0.85,0.8,0.05816043543546265,1.0,0.2,0.1095059289287515,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,EXECUTE_UNKNOWN_COMMAND,synthetic-00121
1.0,0.95,0.95,0.05168209354341913,1.0,0.0,0.051079906541105356,1.0,0.4166666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,DISABLE_SECURITY,synthetic-00121
1.0,0.95,0.95,0.0,1.0,0.2,0.08396649499846706,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,DISABLE_SECURITY,synthetic-00121
1.0,0.85,0.8,0.062071829620469435,1.0,0.4,0.03283848978365796,1.0,0.5833333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,EXECUTE_UNKNOWN_COMMAND,synthetic-00121
0.35,0.15,0.05,0.9250886575963069,0.0,0.0,0.22850295903581758,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00122
0.35,0.2,0.2,0.8626417875047724,0.7,0.0,0.1406327225721542,0.4545454545454546,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-00122
0.35,0.2,0.1,0.743105442590818,0.0,0.0,0.3825456933275325,0.31818181818181823,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00122
0.35,0.15,0.05,0.9102917805575951,0.19999999999999996,0.0,0.08304926569027,0.09090909090909083,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00122
0.35,0.25,0.05,0.9174752773974663,0.8,0.0,0.33107920102673566,0.09090909090909083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00123
0.7,0.45,0.35,0.7806849065205156,0.6,0.0,0.10823650591477527,0.7272727272727273,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-00123
0.35,0.2,0.1,0.8554086835706729,0.19999999999999996,0.0,0.2818778741429231,0.31818181818181823,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00123
1.0,1.0,0.7,0.020041559654299063,1.0,0.0,0.07980723371186045,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,READ_SENSITIVE_DATA,synthetic-00123
1.0,0.9,0.9,0.03438965712384395,1.0,0.0,0.08618962396533672,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,MODIFY_PERMISSION,synthetic-00123
1.0,0.85,0.8,0.05559820661503553,1.0,0.0,0.11814917696559431,1.0,0.4166666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,EXECUTE_UNKNOWN_COMMAND,synthetic-00123
1.0,0.95,0.65,0.07996174588857737,1.0,0.0,0.05769443128489731,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,ACCESS_UNAUTHORIZED_FILE,synthetic-00123
1.0,0.9,0.9,0.009191294823891104,1.0,0.2,0.06426144888275996,1.0,0.5833333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,MODIFY_PERMISSION,synthetic-00123
0.35,0.15,0.05,0.9412228810533074,0.0,0.0,0.31718293982715423,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00124
0.35,0.25,0.05,0.8194586023373855,0.19999999999999996,0.0,0.27685273430500895,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00124
0.35,0.2,0.1,0.8157679050987319,0.30000000000000004,0.0,0.05655458488873071,0.31818181818181823,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00124
0.35,0.15,0.05,0.9424780908640279,0.0,0.2,0.11101220434950401,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00124
0.35,0.15,0.05,0.8855961421459173,0.09999999999999998,0.0,0.3370593262512296,0.09090909090909083,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00124
0.7,0.45,0.35,0.855940488007053,0.6,0.0,0.21129056480311853,0.7272727272727273,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-00124
0.35,0.15,0.05,0.9418494713193548,0.0,0.2,0.28360237290084217,0.09090909090909083,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00124
0.7,0.45,0.4,0.786858658354951,0.7,0.0,0.2018466463136412,0.7727272727272727,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,SCALE_SIMULATED_SERVICE,synthetic-00124
0.35,0.15,0.05,1.0,0.0,0.0,0.20072331652229902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00125
0.35,0.2,0.2,0.8772918122515154,0.7,0.0,0.36678264524813586,0.4545454545454546,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-00125
0.35,0.15,0.05,1.0,0.19999999999999996,0.2,0.14401735160468815,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00125
0.35,0.15,0.05,0.847414794315573,0.09999999999999998,0.0,0.16549297391232898,0.09090909090909083,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00125
0.35,0.25,0.05,0.8903256177314562,0.0,0.0,0.2769865641846764,0.09090909090909083,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00125
0.35,0.2,0.1,0.836874133545671,0.30000000000000004,0.0,0.2995290666058299,0.31818181818181823,0.4166666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00125
0.35,0.15,0.05,0.938791124666641,0.19999999999999996,0.2,0.19071801161029375,0.09090909090909083,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00125
0.35,0.25,0.05,0.9121247766426991,0.0,0.2,0.06191086457662227,0.09090909090909083,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00125
0.35,0.2,0.1,0.8440131233353501,0.30000000000000004,0.2,0.2237962267000998,0.31818181818181823,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00125
0.35,0.15,0.05,0.9521525669037025,0.0,0.4,0.07755105492216943,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00125
0.35,0.15,0.05,0.92,0.6,0.0,0.002965185599009388,0.09090909090909083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVICE_STATUS,synthetic-00126
0.35,0.15,0.05,0.88,1.0,0.2,0.00868961530405583,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVICE_STATUS,synthetic-00126
0.35,0.15,0.05,0.8400000000000001,1.0,0.4,0.015063995332339467,0.09090909090909083,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVICE_STATUS,synthetic-00126
0.35,0.15,0.05,0.8,1.0,0.6,0.0035444981249076217,0.09090909090909083,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVICE_STATUS,synthetic-00126
0.35,0.15,0.05,0.76,1.0,0.8,0.00741144375308328,0.09090909090909083,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVICE_STATUS,synthetic-00126
0.35,0.15,0.05,0.72,1.0,1.0,0.017818131574638293,0.09090909090909083,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVICE_STATUS,synthetic-00126
0.35,0.15,0.05,0.68,1.0,1.0,0.004180703736965002,0.09090909090909083,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVICE_STATUS,synthetic-00126
0.35,0.15,0.05,0.64,1.0,1.0,0.015846775533594773,0.09090909090909083,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVICE_STATUS,synthetic-00126
0.35,0.15,0.05,0.6000000000000001,1.0,1.0,0.015474559684836244,0.09090909090909083,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVICE_STATUS,synthetic-00126
0.35,0.15,0.05,0.56,1.0,1.0,0.004107680905080556,0.09090909090909083,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVICE_STATUS,synthetic-00126
0.35,0.15,0.05,0.52,1.0,1.0,0.019870569512850392,0.09090909090909083,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVICE_STATUS,synthetic-00126
0.35,0.15,0.05,0.48000000000000004,1.0,1.0,0.00428563955863972,0.09090909090909083,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVICE_STATUS,synthetic-00126
0.35,0.15,0.05,0.44000000000000006,1.0,1.0,0.01139265173668915,0.09090909090909083,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVICE_STATUS,synthetic-00126
0.35,0.15,0.05,0.4,1.0,1.0,0.0018220369358051755,0.09090909090909083,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVICE_STATUS,synthetic-00126
0.35,0.15,0.05,0.9487779920437897,0.0,0.0,0.11145366552195954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00127
0.35,0.25,0.05,0.7876588362001512,0.19999999999999996,0.0,0.19554075212766425,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00127
0.35,0.2,0.2,0.896338542194632,0.30000000000000004,0.0,0.3620840800566266,0.4545454545454546,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-00127
0.35,0.15,0.05,0.9697532255027258,0.19999999999999996,0.2,0.1622297348071475,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00127
0.35,0.15,0.05,0.9210003102217299,0.09999999999999998,0.0,0.3233947757726242,0.09090909090909083,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00127
0.35,0.25,0.05,0.9719155447096254,0.0,0.2,0.25369965597989325,0.09090909090909083,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00127
0.7,0.45,0.35,0.8108752692158093,0.6,0.0,0.137804297002322,0.7272727272727273,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-00127
0.35,0.15,0.05,0.945794972932856,0.0,0.0,0.21541139423492128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00128
0.35,0.15,0.05,0.8668748836046406,0.09999999999999998,0.0,0.1508586381027794,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00128
0.7,0.45,0.4,0.7104621263628184,0.7,0.0,0.10513565626094475,0.7727272727272727,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,SCALE_SIMULATED_SERVICE,synthetic-00128
1.0,0.95,0.65,0.07503594893537532,1.0,0.0,0.03720368904332658,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,ACCESS_UNAUTHORIZED_FILE,synthetic-00128
1.0,0.95,0.65,0.07414459528458504,1.0,0.2,0.1316717874934706,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,ACCESS_UNAUTHORIZED_FILE,synthetic-00128
1.0,0.9,0.9,0.05662794362801998,1.0,0.0,0.023384498226142258,1.0,0.4166666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,MODIFY_PERMISSION,synthetic-00128
1.0,0.9,0.9,0.020108293756880877,1.0,0.2,0.07587178801377113,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,MODIFY_PERMISSION,synthetic-00128
1.0,1.0,0.7,0.08291237865692411,1.0,0.0,0.10327861880010752,1.0,0.5833333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,READ_SENSITIVE_DATA,synthetic-00128
0.35,0.15,0.05,0.925788197616366,0.0,0.0,0.11243907745631918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00129
0.35,0.2,0.2,0.8470734120608808,0.7,0.0,0.38118266554727903,0.4545454545454546,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-00129
0.35,0.15,0.05,0.9745686492174921,0.19999999999999996,0.2,0.3146070002440989,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00129
0.35,0.15,0.05,0.8805735701519498,0.09999999999999998,0.0,0.18083505056965,0.09090909090909083,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00129
0.35,0.15,0.05,0.9020127092955544,0.0,0.0,0.2208117227082882,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00130
0.35,0.15,0.05,0.8715211171436694,0.09999999999999998,0.0,0.32962202968923954,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00130
0.7,0.45,0.35,0.788718198280607,0.6,0.0,0.33932637203440935,0.7272727272727273,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-00130
0.35,0.2,0.1,0.8243591507128176,0.19999999999999996,0.0,0.057575530661112165,0.31818181818181823,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00130
0.35,0.15,0.05,0.8732638108917873,0.0,0.0,0.3107216596380751,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00131
0.35,0.15,0.05,0.9896731746070065,0.09999999999999998,0.0,0.21702237165954996,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00131
1.0,0.95,0.65,0.09003921600476872,1.0,0.0,0.008270896397536564,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,ACCESS_UNAUTHORIZED_FILE,synthetic-00131
1.0,1.0,0.7,0.07548913408703399,1.0,0.0,0.09552328408835638,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,READ_SENSITIVE_DATA,synthetic-00131
1.0,1.0,1.0,0.06238709718065258,1.0,0.0,0.0721815600433327,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,DELETE_DATABASE,synthetic-00131
0.35,0.15,0.05,0.9576873062158859,0.0,0.0,0.07141251557767078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00132
0.35,0.2,0.2,0.8411927354909469,0.7,0.0,0.26476242048022075,0.4545454545454546,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-00132
0.35,0.2,0.1,0.8474990510874759,0.0,0.0,0.2754656873305443,0.31818181818181823,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00132
1.0,1.0,0.85,0.037197338341688466,1.0,0.0,0.06432505183939415,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,EXPORT_DATA,synthetic-00132
1.0,0.9,0.9,0.0476661743227376,1.0,0.0,0.013688954040040068,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,MODIFY_PERMISSION,synthetic-00132
0.35,0.15,0.05,0.92664229514163,0.0,0.0,0.2437678452370874,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00133
0.35,0.25,0.05,0.8850168939909617,0.19999999999999996,0.0,0.11708162182285872,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00133
0.7,0.45,0.35,0.79916835846116,0.6,0.0,0.12300219846412459,0.7272727272727273,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-00133
0.35,0.15,0.05,0.9879401103747188,0.0,0.0,0.17375914060137967,0.09090909090909083,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00133
0.35,0.2,0.1,0.9436162301343285,0.7,0.0,0.23605042244848368,0.31818181818181823,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00133
0.35,0.15,0.05,0.8814714028396825,0.19999999999999996,0.2,0.3049108036390782,0.09090909090909083,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00133
0.35,0.25,0.05,0.92138053551576,0.0,0.2,0.2974389045236723,0.09090909090909083,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00133
0.35,0.2,0.2,0.8388285424756721,0.30000000000000004,0.0,0.06189192565453439,0.4545454545454546,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-00133
0.35,0.15,0.05,0.9923213679113043,0.19999999999999996,0.2,0.09909292843317874,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00133
0.35,0.25,0.05,0.9181155755832421,0.19999999999999996,0.4,0.39318508344521486,0.09090909090909083,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00133
0.35,0.15,0.05,0.9146231166664512,0.6,0.0,0.14725585048405082,0.09090909090909083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00134
0.35,0.25,0.05,0.871785509851381,0.0,0.0,0.20080693117967768,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00134
0.7,0.45,0.35,0.8304571791242952,0.6,0.0,0.3045111951355866,0.7272727272727273,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-00134
0.35,0.15,0.05,1.0,0.0,0.2,0.1683669968219102,0.09090909090909083,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00134
0.7,0.45,0.4,0.7492459896325743,0.7,0.0,0.3019032234710644,0.7727272727272727,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,SCALE_SIMULATED_SERVICE,synthetic-00134
0.35,0.15,0.05,0.98788537581623,0.0,0.4,0.32519029843221,0.09090909090909083,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00134
0.35,0.15,0.05,1.0,0.0,0.0,0.34117713586193044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00135
0.35,0.2,0.2,0.9531717403078064,0.7,0.0,0.3820297627859292,0.4545454545454546,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-00135
0.35,0.15,0.05,0.9506721943891577,0.19999999999999996,0.2,0.2999788476483566,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00135
0.35,0.15,0.05,0.9243225312420024,0.09999999999999998,0.0,0.22759864598867127,0.09090909090909083,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00135
0.35,0.25,0.05,0.9580342063762589,0.0,0.0,0.3988850657061011,0.09090909090909083,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00135
0.7,0.45,0.35,0.893886662913,0.6,0.0,0.06744310073129901,0.7272727272727273,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-00135
0.35,0.15,0.05,0.8693600904491265,0.0,0.2,0.2903105335561825,0.09090909090909083,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00135
0.35,0.25,0.05,0.9192978037953591,0.0,0.2,0.39067008972835876,0.09090909090909083,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00135
0.35,0.15,0.05,0.961396724817499,0.0,0.0,0.25036177988996805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00136
0.35,0.15,0.05,0.9482903564664535,0.09999999999999998,0.0,0.27622944032311464,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00136
0.35,0.2,0.1,0.8803961217108748,0.7,0.0,0.3728820489866001,0.31818181818181823,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00136
0.35,0.15,0.05,0.9246907274325132,0.0,0.2,0.33836327271880745,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00136
0.35,0.15,0.05,0.9687212497676246,0.09999999999999998,0.2,0.3793033848777013,0.09090909090909083,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00136
0.35,0.25,0.05,0.9183033509799929,0.0,0.0,0.3157204273918739,0.09090909090909083,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00136
0.35,0.2,0.1,0.8649439311740844,0.30000000000000004,0.2,0.14847887219777653,0.31818181818181823,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00136
0.35,0.15,0.05,0.9569874687266116,0.0,0.4,0.16470539684369712,0.0,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00136
0.35,0.25,0.05,0.8456141681985275,0.19999999999999996,0.2,0.3459101347424212,0.09090909090909083,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00136
0.35,0.2,0.2,0.853908857095597,0.30000000000000004,0.0,0.3294521983828652,0.4545454545454546,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-00136
0.35,0.15,0.05,0.9936080909542591,0.6,0.0,0.1535243415910904,0.09090909090909083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00137
0.35,0.25,0.05,0.8629935383394216,0.0,0.0,0.12434688946912686,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00137
0.35,0.2,0.1,0.8972514472088953,0.30000000000000004,0.0,0.1287278239977821,0.31818181818181823,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00137
0.35,0.15,0.05,0.8747473307410846,0.19999999999999996,0.2,0.04473010089821184,0.09090909090909083,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00137
0.7,0.45,0.4,0.8110069622719415,0.7,0.0,0.1249459636812354,0.7727272727272727,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,SCALE_SIMULATED_SERVICE,synthetic-00137
0.35,0.15,0.05,1.0,0.6,0.0,0.07786619368481787,0.09090909090909083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-00138
0.35,0.25,0.05,0.9329244250326841,0.0,0.0,0.10598211289952385,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-00138
0.35,0.2,0.1,0.8693592073694356,0.30000000000000004,0.0,0.284971262746372,0.31818181818181823,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-00138
0.35,0.15,0.05,0.9419918251798551,0.0,0.0,0.3697238132209127,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-00138
